nickname,age,height,partidas_jogadas,distancia_total_m,aceleracao_maxima_ms2,aceleracao_media_positiva_ms2,hsr_count,sprint_count,alta_aceleracao_count,aceleracao_explosiva_count,player_id,team_name,distancia_total_m_por_partida,hsr_count_por_partida,sprint_count_por_partida,alta_aceleracao_count_por_partida,aceleracao_explosiva_count_por_partida,cluster
Kauan Santos,19,165.0,1,1019.92,20.81,2.64,0.0,0.0,2.0,3.0,24060,Palmeiras,1019.92,0.0,0.0,2.0,3.0,1
Estevão,16,176.0,1,1404.31,22.4,2.33,0.0,0.0,1.0,3.0,24621,Palmeiras,1404.31,0.0,0.0,1.0,3.0,1
Hugo Mallo,32,174.0,6,6107.8,27.44,2.23,0.0,0.0,8.67,10.17,1458,Internacional,1017.9666666666667,0.0,0.0,1.445,1.695,1
Charles Aránguiz,34,171.0,22,6865.72,24.99,2.19,0.0,0.0,10.55,14.64,4591,Internacional,312.0781818181818,0.0,0.0,0.47954545454545455,0.6654545454545455,1
Carlos De Peña,31,177.0,27,5877.26,22.96,2.54,0.0,0.0,4.52,5.26,8380,Internacional,217.6762962962963,0.0,0.0,0.1674074074074074,0.1948148148148148,1
Vitão,23,185.0,26,7743.79,23.03,2.42,0.0,0.0,3.62,3.5,9114,Internacional,297.8380769230769,0.0,0.0,0.13923076923076924,0.1346153846153846,1
Alan Patrick,32,177.0,34,8563.56,25.57,2.23,0.0,0.0,11.24,15.35,9187,Internacional,251.86941176470586,0.0,0.0,0.3305882352941176,0.4514705882352941,1
Enner Valencia,33,177.0,22,6982.56,25.92,2.35,0.0,0.0,7.64,10.23,11960,Internacional,317.38909090909095,0.0,0.0,0.34727272727272723,0.465,1
Luiz Adriano,36,184.0,29,4775.41,23.35,2.26,0.0,0.0,8.24,7.48,12185,Internacional,164.66931034482758,0.0,0.0,0.28413793103448276,0.2579310344827586,1
Gustavo Campanharo,31,178.0,15,5375.71,23.12,2.12,0.0,0.0,5.4,10.13,12223,Internacional,358.3806666666667,0.0,0.0,0.36000000000000004,0.6753333333333333,1
Dalbert,30,181.0,9,5804.84,23.69,2.41,0.0,0.0,12.11,8.0,12951,Internacional,644.9822222222223,0.0,0.0,1.3455555555555554,0.8888888888888888,1
Sergio Rochet,30,190.0,19,5258.04,21.45,1.58,0.0,0.0,2.0,1.58,13924,Internacional,276.73894736842107,0.0,0.0,0.10526315789473684,0.08315789473684211,0
Nicolás Hernández,25,185.0,23,6351.68,24.18,2.3,0.0,0.0,8.13,11.65,15784,Internacional,276.16,0.0,0.0,0.35347826086956524,0.5065217391304347,1
Keiller,26,193.0,10,4300.23,21.53,1.29,0.0,0.0,2.8,2.5,16242,Internacional,430.02299999999997,0.0,0.0,0.27999999999999997,0.25,0
Wanderson,28,175.0,32,8165.4,24.6,2.3,0.0,0.0,10.84,15.94,16243,Internacional,255.16875,0.0,0.0,0.33875,0.498125,1
Lucas Ramos,22,173.0,1,827.16,22.87,2.21,0.0,0.0,4.0,6.0,16244,Internacional,827.16,0.0,0.0,4.0,6.0,1
Fabricio Bustos,27,167.0,29,9369.91,26.12,2.34,0.0,0.0,14.55,18.03,16245,Internacional,323.1003448275862,0.0,0.0,0.5017241379310345,0.6217241379310345,1
Gabriel Mercado,36,181.0,26,8599.11,23.97,2.16,0.0,0.0,10.92,13.31,16248,Internacional,330.735,0.0,0.0,0.42,0.5119230769230769,1
Estêvão,21,176.0,1,2124.09,22.89,2.18,0.0,0.0,4.0,4.0,16249,Internacional,2124.09,0.0,0.0,4.0,4.0,1
Maurício,22,174.0,26,7490.56,25.93,2.38,0.0,0.0,8.58,12.92,16250,Internacional,288.09846153846155,0.0,0.0,0.33,0.4969230769230769,1
Johnny Cardoso,21,186.0,22,8324.49,25.21,2.23,0.0,0.0,11.45,14.91,16251,Internacional,378.3859090909091,0.0,0.0,0.5204545454545454,0.6777272727272727,1
John Victor,27,196.0,9,3877.38,21.07,1.11,0.0,0.0,2.11,2.0,16252,Internacional,430.82,0.0,0.0,0.23444444444444443,0.2222222222222222,0
Gabriel Baralhas,24,178.0,5,5520.77,22.77,2.3,0.0,0.0,8.4,8.6,16253,Internacional,1104.154,0.0,0.0,1.6800000000000002,1.72,1
Alexandre Alemão,25,182.0,9,4021.33,24.51,2.31,0.0,0.0,3.22,6.11,16254,Internacional,446.81444444444446,0.0,0.0,0.3577777777777778,0.6788888888888889,1
Thauan Lara,19,176.0,10,3823.3,22.14,2.6,0.0,0.0,5.4,5.3,16255,Internacional,382.33000000000004,0.0,0.0,0.54,0.53,1
Rodrigo Moledo,35,188.0,7,6721.53,22.98,2.53,0.0,0.0,3.43,5.71,16256,Internacional,960.2185714285714,0.0,0.0,0.49000000000000005,0.8157142857142857,1
Matheus Dias,21,187.0,14,3406.22,22.59,2.37,0.0,0.0,2.93,2.86,16257,Internacional,243.30142857142854,0.0,0.0,0.2092857142857143,0.20428571428571426,1
Lucca,20,180.0,19,3448.51,20.62,2.48,0.0,0.0,2.42,4.37,16258,Internacional,181.50052631578947,0.0,0.0,0.12736842105263158,0.23,1
Renê,30,174.0,28,8761.58,24.43,2.25,0.0,0.0,11.43,15.5,16259,Internacional,312.9135714285714,0.0,0.0,0.4082142857142857,0.5535714285714286,1
Igor Gomes,22,185.0,24,6856.23,23.75,2.18,0.0,0.0,10.17,11.88,16706,Internacional,285.67625,0.0,0.0,0.42375,0.49500000000000005,1
Pedrao,33,181.0,26,5254.57,27.24,2.39,0.0,0.0,9.27,9.19,16712,Internacional,202.09884615384615,0.0,0.0,0.3565384615384615,0.35346153846153844,1
Gabriel,31,172.0,15,6389.06,25.78,2.21,0.0,0.0,8.93,11.13,16728,Internacional,425.93733333333336,0.0,0.0,0.5953333333333333,0.7420000000000001,1
Jean Dias,32,170.0,10,3824.87,22.62,2.37,0.0,0.0,7.7,9.5,18597,Internacional,382.48699999999997,0.0,0.0,0.77,0.95,1
Rômulo,23,182.0,20,6502.15,24.0,2.42,0.0,0.0,5.0,5.3,18598,Internacional,325.10749999999996,0.0,0.0,0.25,0.265,1
Gabriel De Sousa Barros,21,182.0,5,4378.41,22.33,2.42,0.0,0.0,8.4,6.4,18742,Internacional,875.682,0.0,0.0,1.6800000000000002,1.28,1
Bruno Henrique,33,180.0,20,6301.03,27.11,2.1,0.0,0.0,11.05,14.1,20670,Internacional,315.0515,0.0,0.0,0.5525,0.705,1
João Dalla Corte,17,178.0,1,3008.1,22.55,2.17,0.0,0.0,4.0,7.0,24316,Internacional,3008.1,0.0,0.0,4.0,7.0,2
Fabián Balbuena,31,188.0,1,8584.51,22.97,2.24,0.0,0.0,12.0,14.0,258,Corinthians,8584.51,0.0,0.0,12.0,14.0,2
Ángel Romero,31,176.0,22,5885.66,26.74,2.33,0.0,0.0,12.18,11.68,7663,Corinthians,267.53,0.0,0.0,0.5536363636363636,0.5309090909090909,1
Lucas Verissimo,28,188.0,15,8877.29,23.5,2.05,0.0,0.0,11.33,11.0,7994,Corinthians,591.8193333333334,0.0,0.0,0.7553333333333333,0.7333333333333333,1
Maycon,26,173.0,32,8881.35,24.27,2.11,0.0,0.0,9.53,14.31,9113,Corinthians,277.5421875,0.0,0.0,0.2978125,0.4471875,1
Júnior Moraes,36,176.0,1,581.81,16.34,2.44,0.0,0.0,0.0,0.0,9115,Corinthians,581.81,0.0,0.0,0.0,0.0,1
Matías Rojas,27,180.0,15,4998.06,23.88,2.26,0.0,0.0,4.67,8.0,14399,Corinthians,333.204,0.0,0.0,0.31133333333333335,0.5333333333333333,1
Róger Guedes,26,182.0,15,9529.49,24.59,2.22,0.0,0.0,12.4,17.13,16008,Corinthians,635.2993333333333,0.0,0.0,0.8266666666666667,1.142,1
Cássio,36,195.0,37,4312.1,21.17,1.3,0.0,0.0,1.19,1.54,16009,Corinthians,116.54324324324325,0.0,0.0,0.03216216216216216,0.04162162162162162,0
Caetano,24,182.0,16,7622.01,24.91,2.13,0.0,0.0,7.88,10.94,16010,Corinthians,476.375625,0.0,0.0,0.4925,0.68375,1
Giovane,19,184.0,5,3336.05,23.26,2.22,0.0,0.0,5.2,7.8,16011,Corinthians,667.21,0.0,0.0,1.04,1.56,1
Gustavo Mosquito,26,169.0,11,3383.27,23.46,2.32,0.0,0.0,7.36,7.55,16012,Corinthians,307.57,0.0,0.0,0.6690909090909091,0.6863636363636364,1
Giuliano,33,172.0,30,6260.58,24.5,2.15,0.0,0.0,11.73,11.7,16014,Corinthians,208.686,0.0,0.0,0.391,0.38999999999999996,1
Matheus Bidu,24,172.0,24,7587.27,23.31,2.29,0.0,0.0,14.0,16.62,16015,Corinthians,316.13625,0.0,0.0,0.5833333333333334,0.6925,1
Carlos Miguel,25,204.0,2,3420.01,18.13,1.62,0.0,0.0,0.5,0.5,16016,Corinthians,1710.005,0.0,0.0,0.25,0.25,0
Fagner,34,168.0,30,7577.23,23.48,2.24,0.0,0.0,11.3,12.97,16017,Corinthians,252.57433333333333,0.0,0.0,0.3766666666666667,0.43233333333333335,1
Víctor Cantillo,29,180.0,6,5312.81,24.38,2.08,0.0,0.0,6.67,8.33,16018,Corinthians,885.4683333333334,0.0,0.0,1.1116666666666666,1.3883333333333334,1
Bruno Méndez,23,180.0,27,6763.42,24.71,2.27,0.0,0.0,8.85,10.74,16019,Corinthians,250.49703703703705,0.0,0.0,0.3277777777777778,0.3977777777777778,1
Adson,22,171.0,15,6359.22,23.23,2.3,0.0,0.0,8.8,11.13,16020,Corinthians,423.94800000000004,0.0,0.0,0.5866666666666667,0.7420000000000001,1
Roni,24,174.0,15,5727.43,23.18,2.36,0.0,0.0,11.67,12.53,16021,Corinthians,381.82866666666666,0.0,0.0,0.778,0.8353333333333333,1
Du Queiroz,23,172.0,3,6366.55,20.35,2.29,0.0,0.0,7.33,12.0,16023,Corinthians,2122.1833333333334,0.0,0.0,2.4433333333333334,4.0,1
Gil,36,192.0,32,8893.39,23.38,2.11,0.0,0.0,9.75,12.12,16024,Corinthians,277.9184375,0.0,0.0,0.3046875,0.37875,1
Fausto Vera,23,180.0,21,7868.44,23.19,2.16,0.0,0.0,9.9,13.14,16025,Corinthians,374.687619047619,0.0,0.0,0.4714285714285714,0.6257142857142858,1
Fábio Santos,37,179.0,25,7228.89,23.66,2.36,0.0,0.0,8.72,10.96,16026,Corinthians,289.1556,0.0,0.0,0.3488,0.4384,1
Renato Augusto,35,186.0,24,6080.49,23.81,2.23,0.0,0.0,8.79,10.79,16027,Corinthians,253.35375,0.0,0.0,0.36624999999999996,0.4495833333333333,1
Yuri Alberto,22,183.0,34,8318.76,24.19,2.27,0.0,0.0,10.26,12.18,16028,Corinthians,244.6694117647059,0.0,0.0,0.30176470588235293,0.35823529411764704,1
Paulinho,34,183.0,4,4617.32,23.2,2.29,0.0,0.0,6.0,10.0,16755,Corinthians,1154.33,0.0,0.0,1.5,2.5,1
Murillo,20,182.0,13,8875.45,24.03,2.14,0.0,0.0,9.46,11.77,18361,Corinthians,682.7269230769232,0.0,0.0,0.7276923076923077,0.9053846153846153,1
Chrystian Barletta,21,178.0,3,4744.09,21.51,2.44,0.0,0.0,10.0,6.67,18362,Corinthians,1581.3633333333335,0.0,0.0,3.3333333333333335,2.223333333333333,1
Pedro,17,170.0,15,4563.17,24.17,2.41,0.0,0.0,10.53,10.27,18363,Corinthians,304.21133333333336,0.0,0.0,0.702,0.6846666666666666,1
Matheus Araújo,21,176.0,16,4735.25,24.08,2.22,0.0,0.0,8.38,9.25,18619,Corinthians,295.953125,0.0,0.0,0.52375,0.578125,1
Felipe Augusto,19,187.0,15,2722.39,22.66,2.33,0.0,0.0,4.33,4.73,18718,Corinthians,181.49266666666665,0.0,0.0,0.2886666666666667,0.31533333333333335,1
Biro,19,171.0,11,5542.84,23.76,2.62,0.0,0.0,5.18,6.36,18796,Corinthians,503.8945454545455,0.0,0.0,0.4709090909090909,0.5781818181818182,1
Wesley,18,180.0,24,3997.3,24.25,2.45,0.0,0.0,9.79,7.0,18816,Corinthians,166.55416666666667,0.0,0.0,0.40791666666666665,0.2916666666666667,1
Ruan Oliveira,23,176.0,19,5553.18,24.91,2.25,0.0,0.0,6.95,10.79,19306,Corinthians,292.27263157894737,0.0,0.0,0.36578947368421055,0.5678947368421052,1
Gabriel Moscardo,17,185.0,18,7486.51,24.77,2.05,0.0,0.0,11.33,15.67,19468,Corinthians,415.9172222222222,0.0,0.0,0.6294444444444445,0.8705555555555555,1
Léo Mana,19,179.0,3,4851.84,22.96,2.37,0.0,0.0,9.33,8.67,19469,Corinthians,1617.28,0.0,0.0,3.11,2.89,1
Júnior Urso,34,181.0,6,5627.41,23.14,2.29,0.0,0.0,7.5,10.83,1036,Coritiba,937.9016666666666,0.0,0.0,1.25,1.805,1
Islam Slimani,35,188.0,11,7472.37,23.02,2.52,0.0,0.0,7.45,8.82,1961,Coritiba,679.3063636363636,0.0,0.0,0.6772727272727272,0.8018181818181819,1
Marcelino Moreno,28,175.0,31,8035.26,24.45,2.39,0.0,0.0,11.58,13.55,2353,Coritiba,259.20193548387095,0.0,0.0,0.3735483870967742,0.4370967741935484,1
Fransergio,32,186.0,15,3934.49,21.88,2.18,0.0,0.0,5.07,5.87,5970,Coritiba,262.2993333333333,0.0,0.0,0.338,0.39133333333333337,1
Diogo De Oliveira,26,193.0,15,5194.19,24.84,2.5,0.0,0.0,5.27,5.47,6598,Coritiba,346.2793333333333,0.0,0.0,0.35133333333333333,0.36466666666666664,1
Rodrigo Pinho,32,185.0,10,4057.57,22.11,2.43,0.0,0.0,4.5,4.5,8012,Coritiba,405.757,0.0,0.0,0.45,0.45,1
Jese,30,178.0,6,1994.04,21.87,2.66,0.0,0.0,2.0,1.5,12367,Coritiba,332.34,0.0,0.0,0.3333333333333333,0.25,1
Andreas Samaris,34,189.0,4,4882.64,22.7,2.3,0.0,0.0,4.0,5.25,13601,Coritiba,1220.66,0.0,0.0,1.0,1.3125,1
Sebastián Gómez,27,172.0,20,7911.22,23.45,2.34,0.0,0.0,12.55,15.4,15840,Coritiba,395.56100000000004,0.0,0.0,0.6275000000000001,0.77,1
Luan Polli,30,188.0,5,3380.17,20.17,1.14,0.0,0.0,3.0,4.4,16178,Coritiba,676.034,0.0,0.0,0.6,0.8800000000000001,0
Benjamín Kuscevic,27,186.0,23,8501.14,25.09,2.25,0.0,0.0,6.91,8.87,16565,Coritiba,369.61478260869563,0.0,0.0,0.30043478260869566,0.38565217391304346,1
Lucas Barbosa,22,193.0,5,2571.75,21.32,2.59,0.0,0.0,2.2,2.2,17975,Coritiba,514.35,0.0,0.0,0.44000000000000006,0.44000000000000006,1
Bruno Viana,28,186.0,10,7998.46,22.4,2.28,0.0,0.0,6.4,9.0,18489,Coritiba,799.846,0.0,0.0,0.64,0.9,1
Jean Pedroso,19,191.0,7,8241.71,24.5,2.52,0.0,0.0,4.14,3.43,18490,Coritiba,1177.3871428571426,0.0,0.0,0.5914285714285714,0.49000000000000005,1
Jhon Chancellor,31,194.0,4,7652.53,22.95,2.28,0.0,0.0,8.0,9.0,18491,Coritiba,1913.1325,0.0,0.0,2.0,2.25,1
Thalisson,21,190.0,11,8625.14,23.26,2.18,0.0,0.0,10.82,13.09,18492,Coritiba,784.1036363636363,0.0,0.0,0.9836363636363636,1.19,1
Victor Luis,30,177.0,24,6688.66,23.14,2.45,0.0,0.0,6.71,7.92,18493,Coritiba,278.69416666666666,0.0,0.0,0.27958333333333335,0.33,1
Jamerson,24,177.0,29,6565.78,24.14,2.57,0.0,0.0,4.9,4.55,18494,Coritiba,226.4062068965517,0.0,0.0,0.16896551724137931,0.1568965517241379,1
Natanael,21,172.0,33,7896.0,24.96,2.42,0.0,0.0,10.58,12.67,18495,Coritiba,239.27272727272728,0.0,0.0,0.3206060606060606,0.3839393939393939,1
Willian Farias,34,178.0,16,6418.47,25.2,2.41,0.0,0.0,6.88,7.31,18496,Coritiba,401.154375,0.0,0.0,0.43,0.456875,1
Liziero,25,177.0,10,6341.3,23.51,2.35,0.0,0.0,6.6,8.5,18497,Coritiba,634.13,0.0,0.0,0.6599999999999999,0.85,1
Andrey,25,175.0,26,4803.22,24.8,2.32,0.0,0.0,4.62,6.42,18498,Coritiba,184.73923076923077,0.0,0.0,0.1776923076923077,0.2469230769230769,1
Bruno Gomes,22,175.0,29,8515.57,25.44,2.32,0.0,0.0,10.41,14.97,18499,Coritiba,293.6403448275862,0.0,0.0,0.3589655172413793,0.5162068965517241,1
Boschilia,27,173.0,11,3608.7,24.46,2.3,0.0,0.0,5.82,6.36,18501,Coritiba,328.06363636363636,0.0,0.0,0.5290909090909092,0.5781818181818182,1
Alef Manga,28,190.0,10,8311.84,23.09,2.46,0.0,0.0,4.7,10.4,18502,Coritiba,831.184,0.0,0.0,0.47000000000000003,1.04,1
William Pottker,29,182.0,4,3281.3,23.02,2.37,0.0,0.0,5.0,2.75,18504,Coritiba,820.325,0.0,0.0,1.25,0.6875,1
Kaio César,19,168.0,24,3951.08,23.16,2.53,0.0,0.0,4.42,5.33,18505,Coritiba,164.62833333333333,0.0,0.0,0.18416666666666667,0.22208333333333333,1
Zé Roberto,29,184.0,10,5749.91,31.76,2.39,0.0,0.0,5.2,7.9,18507,Coritiba,574.991,0.0,0.0,0.52,0.79,1
Reynaldo,26,186.0,6,4489.57,23.14,2.24,0.0,0.0,4.83,7.33,18513,Coritiba,748.2616666666667,0.0,0.0,0.805,1.2216666666666667,1
Robson,32,175.0,32,7803.23,28.04,2.43,0.0,0.0,11.56,11.91,18566,Coritiba,243.8509375,0.0,0.0,0.36125,0.3721875,1
Gabriel,30,194.0,31,4687.7,21.39,1.46,0.0,0.0,3.03,3.23,18574,Coritiba,151.21612903225807,0.0,0.0,0.09774193548387096,0.10419354838709677,0
Henrique,36,185.0,24,8275.18,24.33,2.28,0.0,0.0,5.79,7.04,18575,Coritiba,344.7991666666667,0.0,0.0,0.24125,0.29333333333333333,1
Gabriel Silva,21,178.0,4,3209.29,23.65,2.27,0.0,0.0,5.5,9.0,18581,Coritiba,802.3225,0.0,0.0,1.375,2.25,1
Vilar,23,190.0,1,8569.32,22.94,2.38,0.0,0.0,2.0,4.0,18696,Coritiba,8569.32,0.0,0.0,2.0,4.0,2
Matheus Bianqui,25,187.0,28,5712.65,26.26,2.48,0.0,0.0,7.61,9.0,18720,Coritiba,204.02321428571426,0.0,0.0,0.2717857142857143,0.32142857142857145,1
Marcos Vinícius,26,176.0,5,4008.59,22.18,2.38,0.0,0.0,3.4,4.8,18721,Coritiba,801.7180000000001,0.0,0.0,0.6799999999999999,0.96,1
Thiago Dombroski,21,190.0,7,6835.42,25.23,2.25,0.0,0.0,6.86,9.43,18814,Coritiba,976.4885714285714,0.0,0.0,0.9800000000000001,1.3471428571428572,1
Wesley Pombo,20,178.0,1,5336.85,23.13,2.39,0.0,0.0,5.0,12.0,18815,Coritiba,5336.85,0.0,0.0,5.0,12.0,2
Diogo Batista,19,173.0,11,5095.36,22.3,2.46,0.0,0.0,6.82,7.0,18833,Coritiba,463.21454545454543,0.0,0.0,0.62,0.6363636363636364,1
Ruan Assis,19,180.4719562243502,4,1283.66,19.79,2.36,0.0,0.0,1.75,1.25,18951,Coritiba,320.915,0.0,0.0,0.4375,0.3125,1
Pedro Luccas,19,191.0,3,4932.94,20.53,1.55,0.0,0.0,1.0,1.67,19567,Coritiba,1644.3133333333333,0.0,0.0,0.3333333333333333,0.5566666666666666,0
Lucas Ronier,19,163.0,2,3255.63,23.4,2.35,0.0,0.0,4.5,6.0,19568,Coritiba,1627.815,0.0,0.0,2.25,3.0,1
Edu,30,180.0,10,3488.31,21.68,2.59,0.0,0.0,4.2,4.6,19608,Coritiba,348.831,0.0,0.0,0.42000000000000004,0.45999999999999996,1
Maurício Garcez,26,183.0,14,4685.97,22.7,2.65,0.0,0.0,4.64,5.86,20686,Coritiba,334.71214285714285,0.0,0.0,0.3314285714285714,0.4185714285714286,1
Hayner,28,178.0,8,4184.33,23.41,2.45,0.0,0.0,7.25,7.12,23130,Coritiba,523.04125,0.0,0.0,0.90625,0.89,1
Maurício Antônio,31,183.0,3,6111.29,23.99,2.49,0.0,0.0,4.67,5.33,23352,Coritiba,2037.0966666666666,0.0,0.0,1.5566666666666666,1.7766666666666666,1
Éberth,20,195.0,1,2448.22,22.16,2.99,0.0,0.0,1.0,1.0,24914,Coritiba,2448.22,0.0,0.0,1.0,1.0,1
Lucas Moura,31,172.0,14,6405.1,23.79,2.73,0.0,0.0,2.0,0.79,85,São_Paulo_FC,457.50714285714287,0.0,0.0,0.14285714285714285,0.05642857142857143,1
Jhegson Méndez,26,170.0,7,5501.96,20.75,2.56,0.0,0.0,3.29,3.71,1034,São_Paulo_FC,785.9942857142858,0.0,0.0,0.47000000000000003,0.53,1
James Rodríguez,32,181.0,12,5588.46,22.83,2.86,0.0,0.0,0.83,0.75,1690,São_Paulo_FC,465.705,0.0,0.0,0.06916666666666667,0.0625,1
Alan Franco,26,183.0,13,8795.29,28.09,2.55,0.0,0.0,3.62,3.15,2346,São_Paulo_FC,676.5607692307693,0.0,0.0,0.2784615384615385,0.2423076923076923,1
Alexandre Pato,33,180.0,9,2279.8,19.86,2.6,0.0,0.0,1.44,0.78,2493,São_Paulo_FC,253.31111111111113,0.0,0.0,0.16,0.08666666666666667,1
Marcos Paulo,22,186.0,15,3736.82,21.74,2.52,0.0,0.0,2.8,2.53,13223,São_Paulo_FC,249.12133333333335,0.0,0.0,0.18666666666666665,0.16866666666666666,1
Erison,24,180.0,13,3286.57,21.72,2.73,0.0,0.0,0.23,0.15,13500,São_Paulo_FC,252.81307692307695,0.0,0.0,0.017692307692307695,0.011538461538461537,1
Robert Arboleda,31,189.0,20,8678.67,23.99,2.48,0.0,0.0,3.05,2.95,13936,São_Paulo_FC,433.9335,0.0,0.0,0.1525,0.14750000000000002,1
Michel Araújo,26,178.0,32,5948.2,21.44,2.78,0.0,0.0,1.53,2.47,16140,São_Paulo_FC,185.88125,0.0,0.0,0.0478125,0.0771875,1
Jandrei,30,186.0,5,4852.07,22.08,1.44,0.0,0.0,2.6,3.0,17873,São_Paulo_FC,970.414,0.0,0.0,0.52,0.6,0
Nahuel Ferraresi,24,190.0,1,799.43,18.09,3.6,0.0,0.0,0.0,0.0,17876,São_Paulo_FC,799.43,0.0,0.0,0.0,0.0,1
Lucas Beraldo,19,186.0,24,9342.17,22.45,2.55,0.0,0.0,2.33,2.88,17877,São_Paulo_FC,389.25708333333336,0.0,0.0,0.09708333333333334,0.12,1
Matheus Belém,20,186.0,2,8031.47,21.47,2.22,0.0,0.0,2.0,3.5,17878,São_Paulo_FC,4015.735,0.0,0.0,1.0,1.75,1
Welington,22,175.0,16,6055.6,22.02,2.81,0.0,0.0,1.75,1.19,17879,São_Paulo_FC,378.475,0.0,0.0,0.109375,0.074375,1
Patryck,20,181.0,6,6146.74,23.61,2.15,0.0,0.0,4.0,5.33,17880,São_Paulo_FC,1024.4566666666667,0.0,0.0,0.6666666666666666,0.8883333333333333,1
João Moreira,19,176.0,1,6442.4,20.49,1.83,0.0,0.0,0.0,1.0,17882,São_Paulo_FC,6442.4,0.0,0.0,0.0,1.0,0
Pablo Maia,21,178.0,32,8783.56,25.36,2.64,0.0,0.0,3.78,3.69,17884,São_Paulo_FC,274.48625,0.0,0.0,0.118125,0.1153125,1
Gabriel Neves,25,171.0,20,5170.8,23.56,2.53,0.0,0.0,1.65,1.3,17885,São_Paulo_FC,258.54,0.0,0.0,0.08249999999999999,0.065,1
Rodrigo Nestor,22,175.0,25,5935.57,23.58,2.71,0.0,0.0,1.8,1.72,17886,São_Paulo_FC,237.4228,0.0,0.0,0.07200000000000001,0.0688,1
Talles Costa,21,176.0,7,2441.35,19.22,2.55,0.0,0.0,2.0,1.86,17887,São_Paulo_FC,348.7642857142857,0.0,0.0,0.2857142857142857,0.26571428571428574,1
Wellington Rato,31,172.0,32,5744.35,25.4,2.62,0.0,0.0,2.19,2.47,17890,São_Paulo_FC,179.5109375,0.0,0.0,0.0684375,0.0771875,1
David,27,180.0,22,3579.65,22.14,2.74,0.0,0.0,1.36,1.45,17891,São_Paulo_FC,162.71136363636364,0.0,0.0,0.06181818181818182,0.0659090909090909,1
Caio Paulista,25,184.0,28,7710.42,22.2,2.64,0.0,0.0,2.0,2.04,17893,São_Paulo_FC,275.3721428571429,0.0,0.0,0.07142857142857142,0.07285714285714286,1
Jonathan Calleri,29,181.0,19,7191.59,22.98,2.49,0.0,0.0,2.11,1.95,17894,São_Paulo_FC,378.5047368421053,0.0,0.0,0.11105263157894736,0.10263157894736842,1
Luciano,30,180.0,34,6451.78,23.73,2.65,0.0,0.0,1.91,2.44,17895,São_Paulo_FC,189.75823529411764,0.0,0.0,0.05617647058823529,0.07176470588235294,1
Juan,21,177.0,27,4967.8,22.45,2.58,0.0,0.0,1.93,1.96,17896,São_Paulo_FC,183.9925925925926,0.0,0.0,0.07148148148148148,0.0725925925925926,1
Diego Costa,24,184.0,23,7805.89,22.64,2.61,0.0,0.0,1.96,1.17,18071,São_Paulo_FC,339.38652173913044,0.0,0.0,0.08521739130434783,0.0508695652173913,1
Rodriguinho,19,185.0,11,2702.2,20.49,2.62,0.0,0.0,2.36,2.18,18072,São_Paulo_FC,245.65454545454543,0.0,0.0,0.21454545454545454,0.1981818181818182,1
Alisson,30,174.0,35,6594.8,23.53,2.7,0.0,0.0,2.8,2.91,18073,São_Paulo_FC,188.42285714285714,0.0,0.0,0.08,0.08314285714285714,1
Rafael,34,192.0,33,4899.03,21.45,1.49,0.0,0.0,1.58,1.36,18102,São_Paulo_FC,148.45545454545453,0.0,0.0,0.04787878787878788,0.041212121212121214,0
Rafinha,37,172.0,25,8408.16,21.95,2.57,0.0,0.0,2.6,2.2,18103,São_Paulo_FC,336.3264,0.0,0.0,0.10400000000000001,0.08800000000000001,1
Luan,24,175.0,11,5645.46,23.58,2.45,0.0,0.0,0.91,1.73,18104,São_Paulo_FC,513.2236363636364,0.0,0.0,0.08272727272727273,0.15727272727272726,1
Nathan Mendes,21,182.0,21,5903.75,20.61,2.63,0.0,0.0,0.86,0.52,18112,São_Paulo_FC,281.1309523809524,0.0,0.0,0.04095238095238095,0.024761904761904763,1
Raí Ramos,29,179.0,6,4685.17,23.39,2.45,0.0,0.0,1.17,2.33,18395,São_Paulo_FC,780.8616666666667,0.0,0.0,0.19499999999999998,0.38833333333333336,1
Pedro Vilhena,21,180.4719562243502,1,2763.98,18.45,2.38,0.0,0.0,1.0,0.0,18679,São_Paulo_FC,2763.98,0.0,0.0,1.0,0.0,1
Felipe Negrucci,19,180.4719562243502,1,2030.76,19.62,2.13,0.0,0.0,0.0,0.0,18862,São_Paulo_FC,2030.76,0.0,0.0,0.0,0.0,1
William Gomes,17,180.4719562243502,3,2727.68,17.91,2.44,0.0,0.0,0.0,0.0,24543,São_Paulo_FC,909.2266666666666,0.0,0.0,0.0,0.0,1
Talles Wander,20,180.0,2,1436.13,17.91,2.53,0.0,0.0,0.0,0.0,24556,São_Paulo_FC,718.065,0.0,0.0,0.0,0.0,1
Yeferson Soteldo,26,160.0,22,7560.38,24.41,2.37,0.0,0.0,11.05,11.45,3084,Santos_FC,343.6536363636364,0.0,0.0,0.5022727272727273,0.5204545454545454,1
Julio Furch,34,188.0,22,3317.33,22.19,2.31,0.0,0.0,4.55,5.27,3562,Santos_FC,150.78772727272727,0.0,0.0,0.20681818181818182,0.23954545454545453,1
Jean Lucas,25,179.0,22,9114.7,25.76,2.28,0.0,0.0,14.09,13.18,3893,Santos_FC,414.30454545454546,0.0,0.0,0.6404545454545455,0.5990909090909091,1
Maximiliano Silvera,26,176.0,12,4466.48,22.83,2.34,0.0,0.0,4.67,10.0,7385,Santos_FC,372.20666666666665,0.0,0.0,0.38916666666666666,0.8333333333333334,1
